id	scatter_idx	chrom	start	end	scatter_length
NC_037109.1	scat_0011	NC_037109.1	47055381	51760918	4705538
NC_037109.1	scat_0012	NC_037109.1	51760919	56466456	4705538
NC_037109.1	scat_0013	NC_037109.1	56466457	61171994	4705538
NC_037109.1	scat_0014	NC_037109.1	61171995	65877532	4705538
NC_037109.1	scat_0015	NC_037109.1	65877533	70583070	4705538
NC_037109.1	scat_0016	NC_037109.1	70583071	75288599	4705529
NC_037110.1	scat_0001	NC_037110.1	1	4622595	4622595
NC_037110.1	scat_0002	NC_037110.1	4622596	9245190	4622595
NC_037110.1	scat_0003	NC_037110.1	9245191	13867785	4622595
NC_037110.1	scat_0004	NC_037110.1	13867786	18490380	4622595
NC_037110.1	scat_0005	NC_037110.1	18490381	23112975	4622595
NC_037110.1	scat_0006	NC_037110.1	23112976	27735570	4622595
NC_037110.1	scat_0007	NC_037110.1	27735571	32358165	4622595
NC_037110.1	scat_0008	NC_037110.1	32358166	36980760	4622595
NC_037110.1	scat_0009	NC_037110.1	36980761	41603355	4622595
NC_037110.1	scat_0010	NC_037110.1	41603356	46225950	4622595
NC_037110.1	scat_0011	NC_037110.1	46225951	50848545	4622595
NC_037110.1	scat_0012	NC_037110.1	50848546	55471129	4622584
NC_037111.1	scat_0001	NC_037111.1	1	4928517	4928517
NC_037111.1	scat_0002	NC_037111.1	4928518	9857034	4928517
NC_037111.1	scat_0003	NC_037111.1	9857035	14785551	4928517
NC_037111.1	scat_0004	NC_037111.1	14785552	19714068	4928517
NC_037111.1	scat_0005	NC_037111.1	19714069	24642585	4928517
NC_037111.1	scat_0006	NC_037111.1	24642586	29571102	4928517
NC_037111.1	scat_0007	NC_037111.1	29571103	34499619	4928517
NC_037111.1	scat_0008	NC_037111.1	34499620	39428130	4928511
NC_037112.1	scat_0001	NC_037112.1	1	4707776	4707776
NC_037112.1	scat_0002	NC_037112.1	4707777	9415552	4707776
NC_037112.1	scat_0003	NC_037112.1	9415553	14123328	4707776
NC_037112.1	scat_0004	NC_037112.1	14123329	18831104	4707776
NC_037112.1	scat_0005	NC_037112.1	18831105	23538880	4707776
NC_037112.1	scat_0006	NC_037112.1	23538881	28246656	4707776
NC_037112.1	scat_0007	NC_037112.1	28246657	32954432	4707776
NC_037112.1	scat_0008	NC_037112.1	32954433	37662208	4707776
NC_037112.1	scat_0009	NC_037112.1	37662209	42369984	4707776
NC_037112.1	scat_0010	NC_037112.1	42369985	47077760	4707776
NC_037112.1	scat_0011	NC_037112.1	47077761	51785536	4707776
NC_037112.1	scat_0012	NC_037112.1	51785537	56493312	4707776
NC_037112.1	scat_0013	NC_037112.1	56493313	61201088	4707776
NC_037112.1	scat_0014	NC_037112.1	61201089	65908864	4707776
NC_037112.1	scat_0015	NC_037112.1	65908865	70616635	4707771
NC_037113.1	scat_0001	NC_037113.1	1	4542915	4542915
NC_037113.1	scat_0002	NC_037113.1	4542916	9085830	4542915
NC_037113.1	scat_0003	NC_037113.1	9085831	13628745	4542915
NC_037113.1	scat_0004	NC_037113.1	13628746	18171660	4542915
NC_037113.1	scat_0005	NC_037113.1	18171661	22714575	4542915
NC_037114.1	scat_0001	NC_037114.1	1	4490311	4490311
NC_037114.1	scat_0002	NC_037114.1	4490312	8980622	4490311
NC_037114.1	scat_0003	NC_037114.1	8980623	13470933	4490311
NC_037114.1	scat_0004	NC_037114.1	13470934	17961244	4490311
NC_037114.1	scat_0005	NC_037114.1	17961245	22451555	4490311
NC_037114.1	scat_0006	NC_037114.1	22451556	26941866	4490311
NC_037114.1	scat_0007	NC_037114.1	26941867	31432177	4490311
NC_037114.1	scat_0008	NC_037114.1	31432178	35922488	4490311
NC_037114.1	scat_0009	NC_037114.1	35922489	40412799	4490311
NC_037115.1	scat_0001	NC_037115.1	1	4584379	4584379
NC_037115.1	scat_0002	NC_037115.1	4584380	9168758	4584379
NC_037115.1	scat_0003	NC_037115.1	9168759	13753137	4584379
NC_037115.1	scat_0004	NC_037115.1	13753138	18337516	4584379
NC_037115.1	scat_0005	NC_037115.1	18337517	22921895	4584379
NC_037115.1	scat_0006	NC_037115.1	22921896	27506274	4584379
NC_037115.1	scat_0007	NC_037115.1	27506275	32090653	4584379
NC_037115.1	scat_0008	NC_037115.1	32090654	36675032	4584379
NC_037115.1	scat_0009	NC_037115.1	36675033	41259411	4584379
NC_037115.1	scat_0010	NC_037115.1	41259412	45843790	4584379
NC_037115.1	scat_0011	NC_037115.1	45843791	50428169	4584379
NC_037115.1	scat_0012	NC_037115.1	50428170	55012541	4584372
NC_037116.1	scat_0001	NC_037116.1	1	4755633	4755633
NC_037116.1	scat_0002	NC_037116.1	4755634	9511266	4755633
NC_037116.1	scat_0003	NC_037116.1	9511267	14266899	4755633
NC_037116.1	scat_0004	NC_037116.1	14266900	19022532	4755633
NC_037116.1	scat_0005	NC_037116.1	19022533	23778165	4755633
NC_037116.1	scat_0006	NC_037116.1	23778166	28533798	4755633
NC_037116.1	scat_0007	NC_037116.1	28533799	33289431	4755633
NC_037116.1	scat_0008	NC_037116.1	33289432	38045064	4755633
NC_037116.1	scat_0009	NC_037116.1	38045065	42800697	4755633
NC_037116.1	scat_0010	NC_037116.1	42800698	47556325	4755628
NC_037117.1	scat_0001	NC_037117.1	1	4630426	4630426
NC_037117.1	scat_0002	NC_037117.1	4630427	9260852	4630426
NC_037117.1	scat_0003	NC_037117.1	9260853	13891278	4630426
NC_037117.1	scat_0004	NC_037117.1	13891279	18521704	4630426
NC_037117.1	scat_0005	NC_037117.1	18521705	23152130	4630426
NC_037117.1	scat_0006	NC_037117.1	23152131	27782556	4630426
NC_037117.1	scat_0007	NC_037117.1	27782557	32412982	4630426
NC_037117.1	scat_0008	NC_037117.1	32412983	37043404	4630422
NC_037118.1	scat_0001	NC_037118.1	1	4580183	4580183
NC_037118.1	scat_0002	NC_037118.1	4580184	9160366	4580183
NC_037118.1	scat_0003	NC_037118.1	9160367	13740549	4580183
NC_037118.1	scat_0004	NC_037118.1	13740550	18320732	4580183
NC_037118.1	scat_0005	NC_037118.1	18320733	22900915	4580183
NC_037118.1	scat_0006	NC_037118.1	22900916	27481098	4580183
NC_037118.1	scat_0007	NC_037118.1	27481099	32061281	4580183
NC_037118.1	scat_0008	NC_037118.1	32061282	36641464	4580183
NC_037118.1	scat_0009	NC_037118.1	36641465	41221645	4580181
NC_037119.1	scat_0001	NC_037119.1	1	4540169	4540169
NC_037119.1	scat_0002	NC_037119.1	4540170	9080338	4540169
NC_037119.1	scat_0003	NC_037119.1	9080339	13620507	4540169
NC_037119.1	scat_0004	NC_037119.1	13620508	18160676	4540169
NC_037119.1	scat_0005	NC_037119.1	18160677	22700843	4540167
NC_037120.1	scat_0001	NC_037120.1	1	4435228	4435228
NC_037120.1	scat_0002	NC_037120.1	4435229	8870456	4435228
NC_037120.1	scat_0003	NC_037120.1	8870457	13305684	4435228
NC_037120.1	scat_0004	NC_037120.1	13305685	17740912	4435228
NC_037120.1	scat_0005	NC_037120.1	17740913	22176140	4435228
NC_037120.1	scat_0006	NC_037120.1	22176141	26611365	4435225
NC_037121.1	scat_0001	NC_037121.1	1	4895035	4895035
NC_037121.1	scat_0002	NC_037121.1	4895036	9790070	4895035
NC_037121.1	scat_0003	NC_037121.1	9790071	14685105	4895035
NC_037121.1	scat_0004	NC_037121.1	14685106	19580140	4895035
NC_037121.1	scat_0005	NC_037121.1	19580141	24475175	4895035
NC_037121.1	scat_0006	NC_037121.1	24475176	29370210	4895035
NC_037121.1	scat_0007	NC_037121.1	29370211	34265245	4895035
NC_037121.1	scat_0008	NC_037121.1	34265246	39160273	4895028
NC_037122.1	scat_0001	NC_037122.1	1	4590357	4590357
NC_037122.1	scat_0002	NC_037122.1	4590358	9180714	4590357
NC_037122.1	scat_0003	NC_037122.1	9180715	13771071	4590357
NC_037122.1	scat_0004	NC_037122.1	13771072	18361428	4590357
NC_037122.1	scat_0005	NC_037122.1	18361429	22951785	4590357
NC_037122.1	scat_0006	NC_037122.1	22951786	27542142	4590357
NC_037122.1	scat_0007	NC_037122.1	27542143	32132499	4590357
NC_037122.1	scat_0008	NC_037122.1	32132500	36722856	4590357
NC_037122.1	scat_0009	NC_037122.1	36722857	41313213	4590357
NC_037122.1	scat_0010	NC_037122.1	41313214	45903566	4590353
NC_037123.1	scat_0001	NC_037123.1	1	4593782	4593782
NC_037123.1	scat_0002	NC_037123.1	4593783	9187564	4593782
NC_037123.1	scat_0003	NC_037123.1	9187565	13781346	4593782
NC_037123.1	scat_0004	NC_037123.1	13781347	18375126	4593780
NC_037124.1	scat_0001	NC_037124.1	1	4484348	4484348
NC_037124.1	scat_0002	NC_037124.1	4484349	8968696	4484348
NC_037124.1	scat_0003	NC_037124.1	8968697	13453044	4484348
NC_037124.1	scat_0004	NC_037124.1	13453045	17937392	4484348
NC_037124.1	scat_0005	NC_037124.1	17937393	22421740	4484348
NC_037124.1	scat_0006	NC_037124.1	22421741	26906088	4484348
NC_037124.1	scat_0007	NC_037124.1	26906089	31390436	4484348
NC_037124.1	scat_0008	NC_037124.1	31390437	35874784	4484348
NC_037124.1	scat_0009	NC_037124.1	35874785	40359125	4484341
NC_037125.1	scat_0001	NC_037125.1	1	4949169	4949169
NC_037125.1	scat_0002	NC_037125.1	4949170	9898338	4949169
NC_037125.1	scat_0003	NC_037125.1	9898339	14847507	4949169
NC_037125.1	scat_0004	NC_037125.1	14847508	19796676	4949169
NC_037125.1	scat_0005	NC_037125.1	19796677	24745845	4949169
NC_037125.1	scat_0006	NC_037125.1	24745846	29695014	4949169
NC_037125.1	scat_0007	NC_037125.1	29695015	34644177	4949163
NC_037126.1	scat_0001	NC_037126.1	1	4768195	4768195
NC_037126.1	scat_0002	NC_037126.1	4768196	9536390	4768195
NC_037126.1	scat_0003	NC_037126.1	9536391	14304585	4768195
NC_037126.1	scat_0004	NC_037126.1	14304586	19072780	4768195
NC_037126.1	scat_0005	NC_037126.1	19072781	23840975	4768195
NC_037126.1	scat_0006	NC_037126.1	23840976	28609170	4768195
NC_037126.1	scat_0007	NC_037126.1	28609171	33377365	4768195
NC_037126.1	scat_0008	NC_037126.1	33377366	38145560	4768195
NC_037126.1	scat_0009	NC_037126.1	38145561	42913752	4768192
NC_037127.1	scat_0001	NC_037127.1	1	4589724	4589724
NC_037127.1	scat_0002	NC_037127.1	4589725	9179448	4589724
NC_037127.1	scat_0003	NC_037127.1	9179449	13769172	4589724
NC_037127.1	scat_0004	NC_037127.1	13769173	18358896	4589724
NC_037127.1	scat_0005	NC_037127.1	18358897	22948620	4589724
NC_037127.1	scat_0006	NC_037127.1	22948621	27538344	4589724
NC_037127.1	scat_0007	NC_037127.1	27538345	32128068	4589724
NC_037127.1	scat_0008	NC_037127.1	32128069	36717787	4589719
NC_037128.1	scat_0001	NC_037128.1	1	4445117	4445117
NC_037128.1	scat_0002	NC_037128.1	4445118	8890234	4445117
NC_037128.1	scat_0003	NC_037128.1	8890235	13335349	4445115
NC_037129.1	scat_0001	NC_037129.1	1	4739170	4739170
NC_037129.1	scat_0002	NC_037129.1	4739171	9478340	4739170
NC_037129.1	scat_0003	NC_037129.1	9478341	14217510	4739170
NC_037129.1	scat_0004	NC_037129.1	14217511	18956680	4739170
NC_037129.1	scat_0005	NC_037129.1	18956681	23695850	4739170
NC_037129.1	scat_0006	NC_037129.1	23695851	28435020	4739170
NC_037129.1	scat_0007	NC_037129.1	28435021	33174190	4739170
NC_037129.1	scat_0008	NC_037129.1	33174191	37913358	4739168
NC_037130.1	scat_0001	NC_037130.1	1	4306629	4306629
NC_037130.1	scat_0002	NC_037130.1	4306630	8613258	4306629
NC_037130.1	scat_0003	NC_037130.1	8613259	12919887	4306629
NC_037130.1	scat_0004	NC_037130.1	12919888	17226513	4306626
scaff_group001	scat_0001	NW_020128803.1	1	1014811	1014811
scaff_group001	scat_0002	NW_020128804.1	1	4479870	4479870
scaff_group001	scat_0003	NW_020128804.1	4479871	8959740	4479870
scaff_group001	scat_0004	NW_020128804.1	8959741	13439610	4479870
scaff_group001	scat_0005	NW_020128804.1	13439611	17919479	4479869
scaff_group001	scat_0006	NW_020128805.1	1	2882438	2882438
scaff_group001	scat_0007	NW_020128805.1	2882439	5764875	4790459
scaff_group001	scat_0007	NW_020128806.1	1	1908022	4790459
scaff_group001	scat_0008	NW_020128807.1	1	1185149	4166484
scaff_group001	scat_0008	NW_020128808.1	1	1656596	4166484
scaff_group001	scat_0008	NW_020128809.1	1	1324739	4166484
scaff_group001	scat_0009	NW_020128810.1	1	4267293	4267293
scaff_group001	scat_0010	NW_020128811.1	1	4187325	4187325
scaff_group002	scat_0001	NW_020128812.1	1	3716579	3716579
scaff_group002	scat_0002	NW_020128813.1	1	3585633	3585633
scaff_group002	scat_0003	NW_020128813.1	3585634	7171266	3585633
scaff_group002	scat_0004	NW_020128814.1	1	3567323	3567323
scaff_group002	scat_0005	NW_020128814.1	3567324	7134645	3567322
scaff_group002	scat_0006	NW_020128815.1	1	3449792	3449792
scaff_group002	scat_0007	NW_020128816.1	1	1652529	1652529
scaff_group002	scat_0008	NW_020128817.1	1	3899380	3899380
scaff_group002	scat_0009	NW_020128818.1	1	2810351	3736007
scaff_group002	scat_0009	NW_020128819.1	1	343973	3736007
scaff_group002	scat_0009	NW_020128820.1	1	581683	3736007
scaff_group002	scat_0010	NW_020128821.1	1	3810229	4107010
scaff_group002	scat_0010	NW_020128822.1	1	296781	4107010
scaff_group002	scat_0011	NW_020128823.1	1	1449893	3748164
scaff_group002	scat_0011	NW_020128824.1	1	2298271	3748164
scaff_group002	scat_0012	NW_020128825.1	1	2497050	4490162
scaff_group002	scat_0012	NW_020128826.1	1	1993112	4490162
scaff_group003	scat_0001	NW_020128827.1	1	3408967	4729707
scaff_group003	scat_0001	NW_020128828.1	1	1320740	4729707
scaff_group003	scat_0002	NW_020128829.1	1	1445605	4119685
scaff_group003	scat_0002	NW_020128830.1	1	1840495	4119685
scaff_group003	scat_0002	NW_020128831.1	1	833585	4119685
scaff_group003	scat_0003	NW_020128832.1	1	1210853	2222432
scaff_group003	scat_0003	NW_020128833.1	1	1011579	2222432
scaff_group003	scat_0004	NW_020128834.1	1	3996716	3996716
scaff_group003	scat_0005	NW_020128834.1	3996717	7993431	4936238
